credit_amt,age,sex_male,education_graduate_school,education_high_school,education_university,marital_status_married,marital_status_single,repay_sep,repay_aug,repay_jul,repay_jun,repay_may,repay_apr,state_sep,state_aug,state_jul,state_jun,state_may,state_apr,paid_sep,paid_aug,paid_jul,paid_jun,paid_may,paid_apr,default
58588,39,1,1,0,0,1,0,0,0,0,0,0,0,96362,138135,42688,25599,31257,21609,3018,3328,938,12925,1030,495,1
140000,45,1,0,0,1,1,0,1,2,2,2,1,1,87032,89039,90583,90645,91627,90883,4337,3852,2575,3367,2084,5779,1
30000,30,0,0,0,1,1,0,2,1,1,0,0,0,13676,16171,15497,16394,16730,18032,3863,220,1181,606,1572,648,1
60000,29,1,1,0,0,1,0,0,0,0,0,2,0,19657,21143,22442,23658,23500,24165,1938,1783,1719,433,1113,1286,1
10000,40,1,0,0,1,1,0,0,2,2,3,2,2,6401,6918,9420,9131,8965,8675,775,2747,0,202,0,411,1
470000,46,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,2789,1118,6298,5501,1736,0,1118,6298,5501,1736,0,4833,1
90000,31,0,0,0,1,1,0,1,1,0,0,0,0,88735,88769,88678,87180,86962,87625,3370,3843,4142,3610,3610,3783,1
80000,36,0,0,0,1,1,0,1,2,0,0,0,0,79640,65896,53912,56956,58360,54409,19,1881,4673,3837,3673,1911,1
360000,63,1,0,0,1,1,0,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
100000,40,0,0,0,1,1,0,2,2,0,0,0,0,50619,50475,51213,52108,53423,54186,950,2000,2000,2215,1704,3647,1
150000,31,1,1,0,0,0,1,1,1,-2,-2,-2,-2,3317,-16,-16,-16,-16,-16,0,0,0,0,0,0,1
100000,44,1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,753,26,390,390,390,390,26,390,390,390,390,390,1
30000,34,1,1,0,0,0,1,2,0,0,2,1,1,19594,20362,24565,23873,25347,25100,1396,4768,0,1964,301,1240,1
360000,59,0,1,0,0,1,0,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
20000,41,1,0,0,1,1,0,0,0,0,0,0,1,5579,6661,7682,8620,9043,8973,1265,1285,1223,646,150,406,1
20000,34,1,1,0,0,1,0,2,2,2,0,0,0,9735,12580,12109,12794,13039,13259,3043,17,1193,468,443,908,1
350000,33,0,1,0,0,1,0,-1,-1,-1,-1,-1,-1,15368,872,895,1047,-4200,-7321,872,260,1047,3945,0,104,1
30000,40,0,0,0,1,1,0,0,0,3,1,1,3,2436,4300,2806,3076,3346,1903,3188,0,1594,1594,0,1514,1
280000,36,1,0,0,1,1,0,1,2,2,2,0,0,168057,172017,173868,169604,173564,182945,8129,6087,0,6852,12932,6820,1
500000,44,0,0,0,1,0,1,-2,-2,-2,-2,-2,-2,0,0,406,95,1391,4004,0,406,95,1391,4004,224,1
350000,47,0,1,0,0,1,0,0,0,0,2,2,3,3258,2621,2766,1131,1305,1305,1490,1635,0,174,0,655,1
110000,34,0,1,0,0,0,1,2,2,2,2,2,2,600,600,600,600,600,511,0,0,0,0,0,0,1
100000,45,0,0,0,1,1,0,0,0,0,0,0,2,37016,38876,39919,41356,42801,43335,2581,1806,2222,2173,1387,3803,1
140000,28,0,1,0,0,0,1,0,1,0,0,0,1,98283,97400,98537,98923,102147,103023,2127,4206,3612,5824,3868,2307,1
30000,31,0,1,0,0,1,0,1,0,0,0,0,0,25377,26596,28067,29183,29441,29582,1644,1902,1935,920,368,823,1
90000,38,1,0,0,1,1,0,1,0,0,0,0,0,91424,92322,88541,45261,45381,45674,2715,4194,1667,1633,1834,1700,1
50000,32,1,0,0,1,0,1,0,0,0,0,0,0,47153,48469,47757,20491,18447,18380,2504,1639,922,713,647,652,1
70000,37,0,0,0,1,1,0,2,2,2,2,2,2,42685,43738,46386,46171,46995,46879,2044,3676,837,1788,793,2906,1
260000,33,1,0,0,1,1,0,0,0,0,0,0,0,171116,164541,150617,141436,137464,124458,6589,5991,5661,4666,5174,10164,1
50000,35,1,1,0,0,1,0,2,2,2,0,0,0,2246,3500,3426,3103,1716,2458,1623,338,276,423,776,338,1
238172,28,0,0,0,1,1,0,2,1,1,1,2,1,32600,34928,33590,35016,35292,35453,3008,1021,2161,1023,2000,8591,1
280000,50,1,1,0,0,1,0,-2,-2,-2,-2,-2,-2,-123,-123,-123,178,350,-123,0,0,302,473,0,123,1
500000,44,0,1,0,0,1,0,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,24,1,1,0,0,0,1,2,2,7,7,7,6,2400,2400,2400,2400,2400,2092,0,0,0,0,0,0,1
50000,36,1,1,0,0,1,0,0,0,0,0,0,0,38313,39370,40654,38673,22241,19529,2000,2106,1722,1000,835,1466,1
220000,37,0,1,0,0,1,0,1,1,1,1,1,1,2089,2000,1911,2208,2119,2000,208,118,416,0,208,624,1
20000,34,1,0,0,1,1,0,1,0,0,0,0,-1,20129,19911,1304,978,0,517,663,595,292,672,517,0,1
30000,28,1,0,0,1,1,0,1,2,2,0,0,0,5137,6167,5922,6210,6885,7202,1259,0,509,809,433,1213,1
80000,25,0,1,0,0,1,0,0,0,0,0,0,1,9533,10617,10009,9270,9704,7109,1320,1178,257,507,368,81,1
270054,46,1,1,0,0,1,0,0,0,0,0,0,0,180296,172482,143482,107334,103063,96293,6572,4895,3679,3431,3431,2976,1
40000,27,1,1,0,0,0,1,0,0,0,0,0,0,10720,11312,11658,12319,12660,12508,2192,1692,2010,2311,1500,1663,1
50000,31,1,1,0,0,0,1,1,0,2,2,2,2,15135,16562,20632,20389,19764,21444,1824,4520,383,0,2000,0,1
130000,36,1,0,0,1,1,0,1,1,1,2,2,1,18483,18373,18856,20313,19747,21419,481,963,1881,0,2000,741,1
50000,27,1,0,0,1,0,1,1,1,2,2,1,1,21257,22999,23688,23609,23388,24484,2276,1361,602,397,1539,382,1
60000,34,1,1,0,0,1,0,-1,-1,-1,-1,-1,-1,288,288,288,288,317,288,288,288,288,317,288,75,1
50000,31,0,1,0,0,1,0,2,2,2,2,2,2,47156,48089,48406,51141,50855,49568,2000,1390,3829,741,741,2148,1
300000,33,1,1,0,0,0,1,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
293767,28,1,1,0,0,1,0,2,0,0,0,0,0,270044,275287,234523,172718,156251,93236,11131,9052,10878,6271,4221,3811,1
210000,50,0,0,0,1,1,0,-1,-1,-1,0,0,0,379,379,490,434,379,323,379,490,323,323,323,434,1
20000,25,1,0,0,1,0,1,0,0,0,0,0,0,19803,19517,15905,15075,11598,12085,1890,1027,1013,951,1029,44,1
20000,60,1,0,0,1,1,0,1,1,1,1,1,0,16083,16894,17147,17153,16833,17315,1410,798,572,38,751,687,1
50000,40,0,0,1,0,1,0,0,0,0,0,0,0,4574,5221,6163,7068,7153,7181,847,1115,1107,279,253,293,1
150000,27,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,11267,671,671,339,664,339,671,671,339,664,339,679,1
27400,30,1,0,0,1,0,1,1,0,0,0,0,0,29480,28245,28717,27033,26138,12812,2220,1920,888,754,7959,51598,1
40000,55,1,0,0,1,1,0,1,-2,-2,-2,-2,-2,-33,-120,-208,-295,-382,-470,0,0,0,0,0,0,1
50000,39,1,0,0,1,1,0,0,0,0,0,0,0,38914,39212,38721,8059,8108,8200,1864,1397,398,369,421,500,1
100000,25,1,0,0,1,1,0,1,1,1,1,1,1,10204,12521,13082,13625,14806,15203,2578,1060,1060,1493,783,1060,1
100000,36,0,1,0,0,1,0,0,0,0,1,2,2,3674,4311,7201,7320,7944,7925,856,2979,354,778,221,3893,1
278793,37,1,0,0,1,1,0,0,0,0,0,0,0,264899,251241,230618,167367,50703,43145,10206,10642,5643,1605,1669,1551,1
101647,33,1,0,0,1,1,0,1,2,2,2,2,2,58954,57441,62321,64490,63706,67287,0,5950,3802,378,4688,2216,1
50000,26,1,1,0,0,1,0,0,0,0,0,0,0,39092,40155,41184,42011,43071,45554,1696,1698,1512,1735,3204,201,1
280000,29,0,1,0,0,0,1,0,-1,-1,-1,-1,-1,21917,1319,1439,1037,1488,2377,1328,1441,1040,1492,2382,8106,1
259730,38,1,0,0,1,1,0,1,0,0,0,0,0,47545,23293,16534,20143,9986,8485,3496,3296,8017,4404,2875,3248,1
155489,29,1,1,0,0,0,1,1,2,1,0,0,0,150755,153821,154221,153769,110100,104805,8234,4902,8902,4000,4000,5353,1
30000,29,1,0,0,1,1,0,1,0,0,-2,-2,-2,28291,27807,0,0,0,0,1044,0,0,0,0,21,1
140000,29,0,1,0,0,0,1,0,0,0,0,-1,-1,3905,4286,534,0,857,0,2875,1,0,857,0,757,1
30000,23,0,0,0,1,1,0,1,1,1,0,0,0,27430,28210,26330,23422,19113,15393,4000,296,1738,1764,1274,809,1
165982,29,1,0,0,1,1,0,0,0,0,-2,-2,-2,78011,31310,-128,-152,-152,-152,714,0,0,0,0,0,1
100000,26,1,1,0,0,1,0,0,-1,-1,-1,-1,-1,115,115,115,115,115,172,115,115,115,115,172,421,1
500000,39,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,1041,1437,2770,567,705,210,1437,2772,1253,795,300,574,1
157666,37,0,0,0,1,1,0,0,0,2,1,1,0,32694,38451,37565,43332,43627,48566,6299,0,6482,1253,5833,6575,1
80000,53,0,0,0,1,0,1,0,0,0,0,0,0,80631,79870,78765,80002,53708,53043,2981,3514,3563,2424,1170,1886,1
60000,28,1,1,0,0,0,1,1,0,0,0,2,0,3040,4846,5995,7128,6641,18881,2524,2097,1594,0,17389,1609,1
150000,39,0,0,0,1,1,0,-1,-1,-1,-1,-1,-1,3754,2177,5647,4564,3561,3480,2177,5647,4565,3561,3480,3330,1
82165,22,0,0,0,1,0,1,-1,-1,-1,-1,-1,-2,1105,44,29259,120,0,0,44,29279,120,0,0,0,1
210000,45,0,1,0,0,1,0,0,-1,-1,0,0,-1,14406,3701,28491,23658,21351,2472,4562,28938,478,877,2012,13702,1
10000,37,1,0,0,1,1,0,0,0,0,0,0,0,7870,8011,8943,9207,9398,9485,1139,1149,492,337,398,189,1
150000,26,1,1,0,0,0,1,0,0,0,0,0,-1,3121,5273,3914,2304,2928,4009,3689,3070,1113,2928,4009,41077,1
200000,31,0,0,0,1,1,0,-1,2,1,-1,-1,-1,3697,3327,20,662,2823,6581,0,16413,662,2823,6581,3798,1
90000,29,1,1,0,0,1,0,0,0,2,2,2,2,16977,18230,19322,18717,20502,20450,1665,1693,0,2247,430,429,1
50000,31,1,0,0,1,1,0,0,0,0,0,0,0,49336,49471,43838,20099,20041,18696,2164,2103,1410,878,880,1001,1
30000,38,0,0,1,0,1,0,1,0,0,2,0,0,24320,25367,28742,28423,28340,29322,1448,3823,660,1661,1380,2869,1
50000,36,1,0,0,1,1,0,0,0,0,0,0,0,3617,4634,5785,5956,5937,6071,1084,1235,406,215,232,209,1
70000,25,0,1,0,0,0,1,1,1,1,1,1,1,67187,68802,68298,69210,67795,69060,3055,3211,2633,1178,4139,660,1
160000,39,1,1,0,0,1,0,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,421,1
50000,47,1,1,0,0,1,0,2,2,2,2,1,1,44444,45502,46455,45408,48385,47538,2077,2000,0,3718,77,1869,1
20000,26,1,0,0,1,1,0,1,0,0,0,1,1,5949,6905,7925,9302,9122,9908,1217,1177,1553,80,934,84,1
112288,42,1,1,0,0,1,0,0,0,0,0,2,2,71415,74642,77162,83456,81296,86112,4542,3855,7588,0,6771,0,1
60985,29,1,0,0,1,0,1,0,0,1,1,0,0,56020,60567,80898,43084,9484,33547,6035,937,1194,910,26955,2000,1
230000,40,0,1,0,0,1,0,-2,-2,-2,-2,-2,-2,312,2532,1874,355,416,753,2700,1874,355,416,753,468,1
150000,29,0,1,0,0,0,1,0,1,1,-1,1,-1,748,509,-125,1150,494,217,17,98,1293,238,217,563,1
160000,32,1,1,0,0,1,0,1,-1,-1,-1,0,-1,-30,2,-648,620,294,1036,239,0,1268,0,1066,119,1
90000,33,1,0,0,1,1,0,0,0,0,0,0,0,84307,83882,69770,69680,63260,61835,1925,3116,3474,1472,2245,2111,1
161455,41,1,0,0,1,1,0,0,0,0,0,0,0,97873,90947,86640,80410,68802,61337,4599,4053,2841,2773,2770,3731,1
30000,46,0,0,0,1,1,0,2,2,2,0,0,1,23433,26137,25427,26116,27412,27277,3407,0,1293,1818,394,1817,1
130559,33,0,0,0,1,1,0,0,0,0,0,2,0,99392,100280,103413,107166,103669,100349,4075,5532,7570,0,4118,2926,1
120000,26,0,0,0,1,1,0,1,1,0,0,0,2,86221,84151,81501,77737,78209,77257,1868,3567,2766,6295,1165,1601,1
20000,27,1,0,0,1,1,0,0,0,1,1,1,1,9786,11963,11937,13254,13021,13583,2352,462,1624,202,894,289,1
160000,28,1,1,0,0,1,0,-1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,467,1
118756,49,1,1,0,0,1,0,2,2,2,0,0,2,38574,39959,39402,40110,42245,43175,2175,248,1524,2825,1624,1537,1
94248,31,1,1,0,0,1,0,0,1,1,0,0,0,31494,32513,32498,33084,31617,32614,1698,678,1322,1423,1597,13843,1
210000,40,0,1,0,0,0,1,-1,0,-1,-1,-1,-1,195,6460,-198,-194,23505,19,6459,1,4,23705,6,0,1
120000,27,1,1,0,0,0,1,0,0,0,0,0,0,113437,114439,117558,118648,70753,102379,4032,5013,3625,3211,1942,3980,1
100000,34,1,1,0,0,1,0,0,0,0,0,0,0,30404,31411,32305,32804,29538,30873,1580,1475,1147,1450,1803,20506,1
130000,43,0,0,1,0,1,0,2,2,2,2,2,2,19351,18753,19657,20227,20885,21347,0,1341,1058,1117,882,1005,1
200000,49,1,1,0,0,1,0,1,1,1,1,1,2,136950,139567,141858,143769,147733,150305,5992,5741,5763,6753,5153,5197,1
150000,53,0,1,0,0,1,0,-1,-1,-2,-1,-1,-1,162,211,265,38225,212,501,212,267,38385,213,502,829,1
80000,27,0,0,0,1,1,0,1,-2,-2,-1,-1,-1,0,136,0,94,-334,1039,136,0,94,334,1709,0,1
100000,36,0,1,0,0,0,1,2,2,2,2,2,2,38130,40331,40505,41533,41804,43380,3125,1125,1998,1125,2374,1624,1
20000,39,1,0,0,1,0,1,0,0,1,0,0,-2,6121,8229,7941,8103,0,0,2223,51,162,0,0,0,1
201840,44,1,1,0,0,0,1,0,0,0,0,0,0,202646,205265,197660,185404,138662,137626,9116,5942,6084,4723,5386,4719,1
100000,31,0,0,0,1,1,0,0,0,0,2,1,1,75490,75990,82575,83356,84150,82037,1907,7823,3040,3000,910,3117,1
100000,31,1,0,0,1,1,0,2,1,-1,0,0,0,2287,993,3014,2021,990,1262,42,2972,40,0,1247,109,1
103528,32,1,0,0,1,0,1,0,1,0,0,0,0,21979,21524,19910,6747,3879,3942,917,1683,1168,816,1028,1068,1
200000,29,1,1,0,0,0,1,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
150000,29,0,1,0,0,1,0,-1,-1,-1,-1,-1,-1,2503,1211,51,51,115,77,1211,51,51,115,77,3835,1
50000,32,1,1,0,0,1,0,2,0,0,0,0,0,38316,39982,41008,41970,43197,44347,2288,1831,1786,1906,1868,1837,1
188352,36,0,0,0,1,0,1,0,0,0,0,1,0,70611,65357,54277,56459,54350,55001,4662,2032,3837,823,2835,7895,1
50000,26,1,0,0,1,0,1,1,2,0,0,0,0,48320,45480,43563,39663,19575,18750,0,2588,1284,811,802,1820,1
150000,50,1,0,0,1,1,0,0,0,0,0,0,0,88788,90139,92366,93737,96752,99365,2294,3118,2368,3926,3561,1982,1
20000,41,1,0,0,1,1,0,2,0,0,0,0,0,20745,21361,19758,19905,19186,19153,1271,1283,1106,527,545,555,1
120000,37,1,0,0,1,1,0,1,2,0,0,0,0,126204,121432,121959,121381,121748,123721,908,4566,4482,4566,6251,5055,1
425635,35,0,1,0,0,1,0,-1,-1,-1,-1,-1,-1,6334,2698,4228,453,2786,655,2715,5550,456,2787,1230,4021,1
66861,26,1,1,0,0,0,1,0,-1,0,0,0,0,4825,1416,26491,25229,22580,21331,1658,26137,2437,1517,22737,2319,1
50000,45,1,0,0,1,1,0,0,0,0,0,0,0,49567,50003,26025,23652,18030,17340,1658,1380,1003,631,624,621,1
159209,30,0,1,0,0,1,0,0,0,0,0,0,0,85039,62169,63594,64913,66765,68673,3000,3023,2976,2984,3000,2984,1
360000,40,1,1,0,0,1,0,1,-1,-1,-2,-1,-1,0,155,0,0,67,72,155,0,0,67,72,94,1
240000,30,0,1,0,0,0,1,-1,0,-1,-1,0,-1,2681,2285,3062,3223,2703,3207,2098,3349,3365,1928,3207,1524,1
50000,34,0,0,0,1,1,0,2,2,2,1,0,0,49915,50674,49212,21427,11442,11409,2006,477,106,557,464,374,1
130000,29,0,1,0,0,1,0,0,0,-1,0,0,-2,2656,239,25,670,-126,-126,239,25,644,0,0,0,1
30000,40,0,0,0,1,1,0,1,1,1,1,2,1,21893,22769,23335,25053,24937,24776,1429,1228,2298,584,325,1760,1
50000,46,1,0,0,1,1,0,0,0,0,0,-2,-2,48697,39723,29848,0,0,0,1993,2979,0,0,0,0,1
158944,49,1,0,0,1,1,0,1,2,2,1,0,0,146649,149096,149435,144822,48620,49823,7661,5456,433,3372,2000,2021,1
210668,26,1,0,0,1,1,0,2,1,0,0,0,0,174239,167420,161664,122850,116153,108584,151,6753,3841,5142,4022,4273,1
50000,31,0,0,0,1,1,0,0,0,0,0,-2,-2,34344,30631,6168,0,0,0,1923,923,0,0,0,0,1
30000,31,1,1,0,0,0,1,1,0,0,0,0,0,22831,23805,45366,24989,25763,2581,1961,1654,2067,872,922,971,1
60000,34,1,0,0,1,1,0,0,0,0,2,0,0,10098,11274,12906,12413,13055,13295,1418,2038,0,943,729,1156,1
260000,35,1,1,0,0,1,0,2,2,2,2,2,2,2498,2498,2498,2498,2498,2498,0,0,0,0,0,0,1
160000,34,0,1,0,0,1,0,-1,-1,-1,-1,-1,-1,2414,2534,9812,2719,3378,5513,2537,11853,2719,3378,5513,0,1
360000,52,0,1,0,0,1,0,-2,-2,-2,-2,-2,-2,885,133,1754,0,0,4736,135,1756,0,0,4736,306,1
40000,37,1,1,0,0,1,0,0,0,0,2,0,0,37476,38098,41177,40299,39133,37333,2000,3994,86,1602,2919,92,1
285349,29,1,0,0,1,1,0,0,0,0,0,0,0,69964,72084,73804,75168,77244,79357,3799,2933,2598,3240,3352,3679,1
20000,35,0,0,0,1,1,0,1,1,1,1,1,0,21330,23423,22900,22998,22358,23990,3090,618,1120,353,2462,1558,1
80000,37,1,1,0,0,1,0,1,1,1,0,0,0,82412,81539,77757,78404,49998,50262,5133,1399,4182,2158,1913,2455,1
373532,50,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,2232,748,4266,16293,6897,2194,912,4516,16293,4424,0,5209,1
70000,26,1,0,0,1,1,0,1,0,0,0,0,0,70975,71178,70899,70813,70635,70696,2848,2897,2564,3002,3302,3519,1
280000,46,0,1,0,0,1,0,0,-1,-1,-1,0,0,-99,15,-99,63,-15,-15,115,0,163,0,0,99,1
230000,52,1,0,0,1,1,0,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
160000,34,1,1,0,0,1,0,-1,-1,0,-1,-1,-1,385,403,385,508,527,385,403,367,508,545,385,18,1
165636,49,1,0,0,1,1,0,1,2,0,0,0,0,148721,147983,150061,145003,40117,21716,3359,6224,2843,1436,872,872,1
40000,46,1,1,0,0,1,0,0,1,1,-1,0,0,739,369,0,1109,739,0,0,0,1109,0,0,0,1
30000,27,0,0,1,0,1,0,1,1,1,1,1,1,14581,13706,13252,13921,13426,13939,1619,595,1564,114,820,45,1
100000,35,1,1,0,0,1,0,2,1,0,0,0,0,24931,24827,26954,27706,29245,30866,492,2731,1296,2105,2137,1300,1
20000,27,1,0,0,1,1,0,2,2,2,2,3,2,14855,17528,17274,19388,18800,18321,3151,315,2697,0,0,1286,1
360000,40,1,1,0,0,1,0,-1,-1,-1,-1,0,-1,240,1170,2858,3845,4329,2081,1170,2880,3854,2649,2087,7942,1
160000,38,1,1,0,0,1,0,-1,-1,-1,-1,-1,-1,646,348,348,188,465,348,348,348,188,465,390,188,1
100000,29,0,0,0,1,0,1,1,1,1,1,1,2,96534,98122,99420,100091,103239,100152,4114,3883,3262,5197,0,3787,1
443887,38,1,0,0,1,1,0,0,-1,0,-1,-1,-1,625,1099,625,625,717,625,1099,303,625,717,625,625,1
20000,35,1,0,0,1,0,1,1,0,0,0,0,0,18237,18758,19413,18804,18072,19686,941,2655,362,885,1852,1713,1
80000,37,1,1,0,0,1,0,2,1,1,2,2,0,35935,38713,39113,41013,40446,41925,3506,1192,2859,397,2198,2204,1
220000,27,1,1,0,0,0,1,-1,-1,-1,-1,-1,-1,3280,3337,3248,3430,3268,3325,3337,3248,3431,3268,3325,3374,1
50000,35,0,0,0,1,0,1,0,0,-2,-2,-2,-2,46133,0,0,0,0,0,0,0,0,0,0,0,1
10000,47,0,0,0,1,1,0,2,0,0,0,0,1,1934,2841,4171,4956,5503,5377,1032,1384,921,714,171,117,1
60000,44,0,0,0,1,0,1,0,0,2,2,0,0,59092,61268,61839,58464,10515,2086,3999,3896,16,345,1035,690,1
50000,33,1,0,1,0,1,0,1,0,0,0,0,0,40594,41597,42579,43541,43047,43686,1714,1729,1723,1673,1748,1450,1
20000,33,1,1,0,0,0,1,3,2,2,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1
150000,52,1,1,0,0,1,0,1,1,1,1,1,0,133448,136925,140922,144955,143873,147398,6676,6753,6870,1766,5346,4532,1
237489,31,1,1,0,0,1,0,0,0,2,1,1,0,66756,73320,64945,63503,61161,61051,9215,25,4299,654,2183,2046,1
10000,46,1,0,1,0,0,1,2,2,2,3,3,3,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,1
300000,43,1,1,0,0,1,0,-1,0,0,0,0,-1,1099,-1782,8077,8672,12841,6199,1067,13862,5777,10000,6199,9115,1
200000,43,0,0,0,1,1,0,0,0,0,0,0,1,128350,131122,133377,134074,140747,142769,5322,4871,3312,8798,4416,7005,1
143474,35,0,1,0,0,1,0,0,0,0,0,0,0,143986,134056,103552,86847,75534,71966,12177,7339,4005,4201,4138,5093,1
50000,24,1,1,0,0,1,0,0,0,0,0,0,0,43007,46143,46052,46290,42102,40214,4175,2055,1644,2002,3466,1267,1
130000,35,1,1,0,0,1,0,0,-1,-1,-1,0,0,342,423,656,7164,5344,281,423,656,7164,367,281,557,1
341859,39,1,1,0,0,1,0,-1,-1,-1,0,0,0,599,2488,1387,2865,26313,6309,2488,1387,2104,25677,5362,2459,1
70000,32,1,0,0,1,1,0,-1,0,0,0,0,0,782,4722,5448,6152,5958,6435,4264,1149,1157,230,903,286,1
20000,25,0,1,0,0,1,0,0,2,2,2,2,2,18852,19371,18775,20238,19552,19608,1122,0,1972,0,401,0,1
200000,55,1,0,1,0,1,0,0,0,-1,-1,-1,-1,2316,6616,5028,2102,0,1174,6452,5028,2102,0,1174,3316,1
140000,29,0,1,0,0,1,0,0,1,-1,-1,-1,-1,797,386,386,386,512,386,114,386,386,512,386,386,1
51516,43,1,0,0,1,1,0,0,0,0,-2,-2,-2,29726,30099,0,0,0,0,1004,0,0,0,0,0,1
20000,26,1,0,0,1,0,1,1,2,1,0,0,2,8447,10021,9810,11483,12205,11868,1862,79,2137,931,0,1179,1
20000,34,1,1,0,0,0,1,3,2,2,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1
76222,34,1,0,0,1,1,0,0,0,0,0,0,0,49353,51373,52372,54057,27949,27991,2848,2094,29377,1810,1817,1822,1
450000,45,1,1,0,0,1,0,-1,1,-1,-1,-1,-1,4785,1144,719,436,2645,0,0,719,436,3737,0,0,1
20000,32,0,0,0,1,1,0,0,0,2,2,1,1,9650,12079,11785,13316,13088,13834,2604,191,1808,191,1044,191,1
60000,25,1,1,0,0,1,0,2,2,2,0,0,0,48710,52127,51024,51881,53296,54202,4517,0,2275,2672,1916,4653,1
189123,48,1,0,0,1,1,0,1,2,2,2,1,1,19492,18886,21384,20743,22381,22329,0,3091,0,2000,438,1908,1
260000,33,1,1,0,0,0,1,0,0,0,0,0,0,1617,898,1718,1234,1564,1116,648,1569,648,1116,648,1071,1
30000,29,0,0,1,0,1,0,1,2,2,2,2,0,27202,28707,30201,30671,30355,29315,2078,2387,1789,439,578,1421,1
50000,36,0,0,0,1,1,0,2,2,1,1,1,1,19527,19729,19893,21473,21260,22845,802,765,2044,431,2000,0,1
50000,22,0,1,0,0,0,1,1,0,0,0,0,0,47298,48793,48414,8489,8825,8530,2498,2203,496,466,304,317,1
80000,27,1,0,0,1,1,0,1,2,0,0,0,0,49983,49051,50077,51133,52183,53314,173,1842,1908,1908,1983,4027,1
30000,39,0,0,0,1,0,1,1,1,1,1,1,1,7852,8984,9011,10325,10055,10810,1421,283,1626,74,914,73,1
50000,24,1,0,0,1,1,0,0,2,1,0,0,0,10897,10569,10608,11031,15763,0,0,415,645,4782,0,335,1
210000,38,0,0,0,1,1,0,0,-1,-1,-1,-1,-1,101,896,271,692,101,39,896,271,692,101,39,1864,1
50000,23,1,1,0,0,0,1,1,2,2,0,0,0,7539,7275,8015,8686,9045,9296,0,1013,812,500,402,500,1
342485,33,0,0,0,1,1,0,0,0,0,-1,-1,-1,113922,29681,7627,15469,15461,7294,18356,7637,15518,15510,7298,29525,1
30000,31,1,0,0,1,1,0,2,2,2,2,0,0,18355,19139,19627,19253,19653,19848,1368,1086,229,768,539,1160,1
30000,43,0,0,0,1,1,0,0,0,0,2,0,0,10350,11603,13863,13753,13975,16582,1431,2652,410,749,2851,562,1
180000,30,0,1,0,0,1,0,-1,-1,-2,-2,-1,-1,3983,0,0,0,141,0,0,0,0,141,0,0,1
20000,41,1,0,0,1,1,0,0,1,0,0,0,0,14409,14369,15687,18333,19026,19969,394,1772,2937,1000,1377,159,1
57135,39,0,0,1,0,1,0,0,1,1,1,0,0,61872,62496,61037,59941,3553,1541,4523,2515,419,0,0,0,1
128296,34,1,1,0,0,0,1,0,0,0,0,0,0,29552,30589,30058,28600,27337,18023,1849,1763,1417,753,829,179,1
315801,29,1,0,0,1,1,0,2,2,1,0,0,0,216714,220038,200376,32979,5477,5708,8578,4737,1476,263,295,2191,1
252151,34,0,1,0,0,1,0,2,0,0,0,0,0,92708,36513,38147,34751,34453,35232,1625,2259,1892,1979,946,985,1
30000,34,1,0,0,1,1,0,1,2,2,0,0,0,30473,30029,26789,22012,22196,22321,592,385,1158,1012,1407,266,1
279955,42,1,0,0,1,1,0,1,0,0,0,0,0,185125,132715,137143,135304,133091,126109,5007,9991,4997,4995,5002,5056,1
20000,35,1,0,0,1,1,0,0,1,1,0,-2,-2,11298,11103,1231,0,0,0,601,11,6158,0,0,0,1
20000,41,1,1,0,0,1,0,1,0,0,0,0,1,16658,17686,18717,19071,19943,20303,1603,1631,961,1496,889,253,1
30000,27,0,0,0,1,1,0,2,2,2,2,2,2,13156,13947,13556,14401,14028,15169,1300,130,1095,0,1378,0,1
30000,35,1,0,0,1,0,1,2,2,2,2,2,2,15030,16235,16572,16850,17334,17303,1750,900,850,900,399,900,1
130000,30,0,1,0,0,1,0,-1,-1,-1,-1,-1,0,1557,1557,1450,1450,1882,1605,1557,1450,1450,1882,1017,1852,1
80000,30,1,1,0,0,0,1,1,1,1,-2,-2,-2,49721,50019,0,0,0,0,1982,17222,0,0,0,0,1
79496,29,1,0,0,1,1,0,0,0,0,0,0,0,63977,62233,49596,45301,43350,39867,2492,2476,1999,2000,2000,2000,1
