credit_amt,sex,education,marital_status,age,repay_sep,repay_aug,repay_jul,repay_jun,repay_may,repay_apr,state_sep,state_aug,state_jul,state_jun,state_may,state_apr,paid_sep,paid_aug,paid_jul,paid_jun,paid_may,paid_apr,default
180000,1,1,2,24,-1,-1,0,-1,-1,-1,313,342,313,313,313,313,342,285,313,313,313,313,1
291510,1,1,2,34,1,-2,-1,0,0,0,0,0,5804,9068,11703,30,0,5804,3395,4657,30,0,1
274173,2,2,1,35,0,0,0,0,0,0,23154,22529,18015,16486,14673,13696,1888,1690,967,755,773,640,1
140000,1,1,1,29,0,-1,-1,-2,-2,-2,354,366,0,0,0,0,370,0,0,0,0,1147,1
163734,2,2,1,41,1,1,1,0,0,0,156812,157003,96351,96959,97610,98964,4872,958,3839,3627,3715,3771,1
330000,2,1,1,42,-2,-1,1,1,-2,-1,55,9530,4296,185,1356,638,15996,1615,187,1362,641,1793,1
50000,1,1,1,47,0,0,0,0,0,0,50652,49639,30552,28686,29613,29891,2276,1737,1518,2000,1732,1474,1
130000,1,1,2,27,2,2,1,0,0,0,73513,70286,69238,70198,66919,68352,2961,549,2774,3240,2511,2878,1
56324,1,1,2,29,1,0,0,0,2,2,414,2389,3159,4699,3396,26242,1980,1768,1573,0,23042,0,1
120000,2,1,1,43,0,-1,-1,-1,-1,-1,77,77,77,0,759,1249,187,187,109,759,1249,187,1
80000,1,1,1,40,1,1,0,0,0,0,81621,79310,79564,77210,49762,50279,1207,3598,3869,1778,1917,2434,1
160000,1,2,1,32,0,1,0,0,0,0,5490,4308,4135,4418,3407,3307,214,1109,1571,143,1000,71,1
30000,2,2,1,30,-1,1,1,2,1,1,852,263,-401,1670,1125,793,0,0,2072,0,332,0,1
195192,2,2,1,34,2,0,0,0,0,0,51555,53347,55179,57518,59450,63103,3033,2500,3399,2887,4684,1201,1
60000,1,1,2,26,0,-1,0,0,1,1,107,2484,2278,2636,2592,21123,2484,763,396,102,18790,178,1
20000,1,2,1,26,1,0,0,0,1,2,6074,7011,8032,9588,9295,10230,1200,1141,1695,9,1088,4,1
20000,1,2,1,37,0,0,0,0,0,2,5748,6712,7740,8757,9452,9153,1219,1294,1303,991,0,463,1
360000,1,1,1,49,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
280000,1,1,1,39,-1,-1,-1,0,-1,-1,11218,2835,2593,877,1128,3568,2838,3599,0,1128,3568,1017,1
100000,1,2,1,38,0,0,1,1,1,0,5849,6453,7227,7995,8122,8747,775,1241,1241,531,1034,2482,1
83445,1,2,1,39,0,0,0,0,0,0,76252,77323,60584,60845,20160,3074,2944,3001,4534,8311,1787,8612,1
130000,2,1,1,28,0,0,0,0,0,0,30743,31651,28823,23595,24255,24935,2014,1458,925,1181,1237,1456,1
30000,1,2,1,53,3,2,2,7,7,7,2075,2075,2075,2075,2075,2075,0,0,0,0,0,0,1
230000,1,1,1,30,-1,1,-1,0,0,0,2326,2123,2170,1976,1964,1918,13,2170,1916,1915,1915,172,1
40000,1,1,2,28,0,0,2,1,1,1,26486,29698,30350,29713,33796,34415,3691,1436,151,4557,1325,240,1
80000,1,2,1,54,0,0,0,0,0,0,80475,77741,78023,79981,50220,49779,2780,3088,4917,1739,1799,2920,1
52506,2,1,2,25,0,0,0,1,0,0,15083,16777,12264,9619,8810,5907,3648,1939,0,2083,2349,5437,1
50000,1,1,1,29,0,0,-2,-2,-2,-2,2413,0,0,0,0,0,0,0,0,0,0,0,1
140000,1,1,2,26,1,1,1,1,0,0,29638,30080,33994,34333,36635,40920,1155,4463,1155,3155,4770,1926,1
200000,1,2,1,37,-1,1,-1,-1,-1,-1,4516,880,1561,255,255,6571,0,1623,318,318,6634,2164,1
180000,2,1,1,30,1,2,2,2,0,0,14551,16309,17199,17409,18532,21235,2309,1350,791,1670,3020,680,1
200000,1,1,1,41,0,-1,-1,-1,-1,-1,560,580,580,580,580,580,580,580,580,580,580,695,1
30000,1,2,1,32,2,1,1,3,3,3,1794,1760,1859,1729,1634,1573,464,302,0,0,34,0,1
50000,2,2,2,55,1,-2,-1,-1,-1,0,0,0,18,0,563,729,0,18,0,563,702,1405,1
180000,2,1,2,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
232902,1,1,1,43,0,0,0,0,0,0,225399,229624,233629,216723,171446,174140,8861,8651,8007,6068,6366,6087,1
20000,2,2,1,41,2,2,2,2,2,2,6284,7869,8383,8100,8904,8618,1842,728,0,1000,0,702,1
50000,2,1,2,35,2,1,1,2,2,2,11738,11757,12735,12233,13166,12810,505,1469,0,1133,0,962,1
210000,1,1,1,41,-1,-1,-1,-1,-1,-1,2554,983,4966,3319,5540,10058,983,4974,3319,5567,10058,7883,1
140000,1,2,1,29,0,0,0,2,2,2,126756,129317,136355,137342,140879,143280,5186,9742,4702,7201,4870,0,1
170000,2,2,1,32,-1,-1,-1,-1,-1,-1,7048,5317,7278,4687,10313,5504,5322,18937,4687,10313,5504,6907,1
50000,2,2,2,21,1,-1,-1,1,0,0,1222,1271,2075,1525,1169,745,1271,2075,35,51,0,0,1
100000,1,1,2,35,2,1,1,2,2,2,37005,36936,39666,40073,40573,41210,773,3636,1382,1480,1382,2866,1
20000,1,1,2,29,0,0,0,0,0,0,15058,16281,17344,18110,18702,19316,1578,1631,1367,877,1000,685,1
140000,1,2,1,44,-1,-1,-1,-1,-1,-1,1097,478,229,6113,229,815,478,229,6113,229,815,652,1
50000,2,2,3,44,1,1,1,0,0,0,18073,19252,18348,19071,17906,18427,1716,288,1147,768,928,922,1
70000,2,2,1,45,0,0,0,0,0,0,70707,69834,66625,64229,65342,66750,2495,2371,2334,2372,2526,2317,1
60000,2,1,2,41,0,1,0,0,0,1,6784,7890,8824,9304,10702,11320,1308,1218,691,1563,872,1056,1
304968,1,1,1,44,2,1,1,1,2,2,142752,149910,152427,155383,161088,161655,10323,6397,6956,9018,3270,6152,1
70000,2,1,1,40,2,2,2,2,2,2,43734,43579,45940,46846,47835,48823,839,3200,1960,1960,1920,1960,1
50000,1,1,1,27,0,0,-2,-2,-2,-1,4512,0,0,0,0,11,0,0,0,0,11,61,1
50000,1,3,1,37,1,3,2,0,0,0,52763,51670,49453,32264,30010,29818,0,21,1359,906,1179,30639,1
300000,1,2,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,1,2,2,48,0,0,0,0,0,0,7531,8487,9259,9602,9814,9668,1312,1246,764,249,245,231,1
50000,1,2,2,30,1,2,2,2,2,2,33850,34862,34127,36378,36982,36764,1865,102,3131,1500,513,1972,1
30000,2,2,2,22,0,0,0,0,0,0,25487,26506,27455,28134,28315,28653,1461,1396,1479,949,1094,1004,1
230000,2,1,2,31,0,0,0,1,0,-1,5308,7647,6382,4752,1217,1729,5264,3185,0,1217,1729,2435,1
50000,1,2,1,41,0,0,0,0,-1,-2,47725,40942,32511,1812,0,0,1811,2576,235,0,0,0,1
30000,1,1,2,36,1,2,0,0,0,0,25748,25049,26049,26558,27145,27782,0,1422,944,1013,1091,744,1
204396,1,2,1,35,0,0,0,0,0,0,198060,197719,197574,196371,197613,200184,9310,9358,7422,6890,6797,6136,1
10000,2,2,1,48,1,1,-1,-1,-1,-1,141,-616,-592,-947,-656,88,0,23,23,1024,768,1385,1
50000,1,2,1,27,0,0,0,0,0,0,48921,48529,45308,19186,19569,19494,2068,1914,725,832,782,1000,1
20000,2,1,1,27,0,-1,-1,0,0,-1,2378,1643,13199,9485,715,298,2100,13753,6662,782,364,1382,1
50000,1,2,2,32,0,0,2,1,1,1,41329,44213,43201,45735,44989,48192,3868,0,3279,110,3978,0,1
300000,2,1,1,36,0,2,0,0,0,0,5985,4854,6090,7536,3336,5084,0,2593,2000,0,2948,1478,1
50000,1,1,2,36,-1,-1,-1,-1,-1,-1,390,653,551,1289,0,331,653,559,1306,0,331,331,1
30000,1,3,1,55,2,2,3,7,7,7,2395,2395,2395,2395,2395,2395,0,0,0,0,0,0,1
240000,1,2,1,35,0,0,0,0,0,0,237835,229984,230832,200494,195860,192454,10451,9004,7191,7479,7225,6479,1
30000,1,3,1,41,3,2,2,1,-1,0,7912,6812,5151,0,138,69,0,0,0,138,0,0,1
80000,2,2,1,37,-1,-1,-1,-1,-1,-1,1962,1927,1950,1999,1965,1980,1927,1950,1999,1965,1980,4282,1
180000,1,2,1,42,-1,-1,-1,-1,-1,-1,1015,1724,1093,372,1447,1560,1724,1093,372,1447,1560,272,1
136684,1,1,1,30,0,0,0,0,0,0,112276,104369,97008,97958,100284,100938,3701,3757,3522,3933,4038,3570,1
10000,1,2,2,27,0,0,0,0,0,1,8267,8725,9362,9738,9887,9767,1252,1153,889,926,137,332,1
50000,2,3,1,32,0,0,0,0,0,0,49784,49640,50766,45278,17543,4439,960,2109,1630,1138,480,11619,1
30000,2,2,1,23,1,1,2,2,2,2,12132,13435,12934,15130,14590,15733,1802,0,2725,0,1398,0,1
60000,2,2,2,44,0,0,1,0,0,0,45198,46570,46167,49263,50211,51444,2418,630,3881,1874,2094,3597,1
30000,1,2,1,49,0,0,0,0,0,2,14592,15584,16738,17935,19013,18568,1541,1708,1600,1499,0,1541,1
30000,2,2,2,25,1,1,1,2,2,2,25850,29283,30769,28259,30026,29177,4201,2369,0,2449,9,884,1
10000,1,2,1,28,0,0,0,1,0,0,8500,8948,10149,9978,9768,9864,1259,1403,238,241,298,241,1
140000,2,2,1,26,0,1,-1,-1,-1,-1,1840,1185,526,433,587,475,187,526,433,587,475,685,1
200000,1,1,1,28,2,2,5,5,5,5,2460,2460,2460,2460,2460,2460,0,0,0,0,0,0,1
50000,1,1,1,25,0,0,0,0,0,0,59072,57635,56321,54815,53594,52025,2048,2099,1928,2167,1928,2167,1
10000,1,1,2,27,2,2,2,1,2,1,6146,8144,8312,9021,8743,8577,2267,447,996,118,121,691,1
100000,2,2,2,28,-1,-1,-1,-1,-1,-1,1304,1064,1080,1065,1642,629,1064,1081,1065,1679,629,673,1
230000,2,1,1,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
80000,1,2,1,36,1,-2,-2,-1,-1,-1,0,0,0,19822,476,283,0,0,19823,476,283,0,1
50000,1,2,2,29,0,0,0,0,0,0,48572,48575,45415,19055,19453,19360,2012,1868,672,783,746,951,1
360000,2,1,1,44,0,-1,-1,-2,-2,-2,607,3461,-93,-164,-164,-164,3486,0,0,0,0,0,1
220000,2,2,1,36,2,2,2,1,0,0,192681,195740,197391,189134,187533,187844,8497,8126,62,7000,7001,7347,1
130000,1,2,2,30,0,0,0,0,0,0,81960,84682,86170,83596,85118,86762,4320,3741,1935,3144,3100,3259,1
60000,1,2,1,31,1,0,0,0,1,1,8938,10101,11231,12730,14080,15264,1500,1478,1670,1741,1391,243,1
100000,2,1,1,39,2,1,0,0,0,0,92363,88538,90293,84950,68886,69481,563,4603,2907,2660,2875,2736,1
130000,1,1,1,34,1,-2,-1,-1,-1,-2,0,0,191,132,0,0,0,191,132,0,0,0,1
60000,1,2,2,28,1,1,1,1,1,1,35912,35081,38156,38447,39421,38617,41,3958,1216,1902,28,2868,1
250000,1,1,1,39,3,2,2,0,0,0,2495,2495,866,866,866,866,0,0,0,0,0,0,1
240000,2,1,1,39,-1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,1,2,2,28,1,1,4,4,4,4,118,118,118,118,118,118,0,0,0,0,0,247,1
290000,1,1,1,41,-1,-1,-1,-1,-1,-1,1283,593,1071,534,407,1630,595,1073,535,408,1632,1446,1
150000,2,2,1,38,0,0,0,-1,-1,-1,2533,3911,4743,3154,4499,2326,2990,2862,3154,4499,2326,3213,1
30000,1,2,1,23,2,2,2,2,2,2,27163,28216,29257,28614,30114,30515,1800,1789,147,2253,1002,16,1
80000,1,2,1,28,2,0,0,2,0,0,44789,46528,50853,48806,48799,49943,2761,5126,429,1752,1920,2065,1
60000,2,2,1,25,0,0,1,0,0,0,34625,37200,36643,37813,38702,39505,3447,342,1809,1638,1600,1364,1
158274,1,2,2,46,0,0,0,0,0,0,131886,132320,128902,91699,92411,78498,5457,4944,2903,2931,2764,2931,1
30000,1,2,2,23,3,2,2,1,1,2,8902,9989,9655,17116,17953,17339,1386,0,7958,1706,151,234,1
150000,2,1,2,24,0,-1,-1,-1,-1,-1,194,194,194,194,440,295,194,194,194,440,295,800,1
80000,1,1,1,33,2,0,0,1,2,0,62916,64301,67373,69851,68397,70629,2680,4395,4199,0,3422,2633,1
80000,2,2,1,33,0,0,1,0,0,0,11883,13911,14154,14669,14795,15254,2276,773,749,511,704,810,1
184483,1,1,2,36,0,0,0,0,0,2,157664,150627,157047,156291,166715,166528,3861,9745,3310,13055,2734,3310,1
20000,1,2,2,45,0,0,0,0,0,0,16455,17323,18091,15037,15279,15607,1222,1168,1259,642,602,2383,1
20000,1,2,1,38,0,0,2,2,2,1,13916,16533,17667,17504,16991,18206,2992,1702,414,0,1558,1148,1
50000,2,2,1,24,-1,-1,-1,0,-1,-1,1243,359,796,382,421,922,359,796,7,421,922,18736,1
120000,1,1,1,34,2,-1,-1,-1,-1,-1,403,403,403,403,33,840,403,403,403,33,840,437,1
372652,1,1,1,35,1,0,0,0,0,0,105892,96634,89788,83505,77873,74434,4178,3524,2739,2382,2595,3014,1
50000,2,2,1,41,-1,0,-1,-1,0,-1,235,92,1061,901,176,92,0,1061,908,83,92,425,1
96676,1,2,1,32,2,2,1,0,0,1,83689,75993,65486,60214,54249,44870,1535,2439,4792,2203,664,2935,1
186738,2,1,2,40,0,0,0,0,0,0,218262,140503,140392,139232,136010,128774,6600,5420,7708,5574,3228,3504,1
20000,1,2,2,36,2,0,0,0,0,2,13720,15091,16124,16508,17832,17733,1763,1586,950,1595,331,339,1
180000,2,2,1,34,2,2,2,1,1,1,93227,95073,97104,98119,99611,101859,4292,4452,3501,3997,3997,4000,1
21490,1,2,2,33,0,0,-1,-1,-1,-1,19029,449,-50,168,219,50,1,0,219,50,0,1836,1
60000,2,2,1,27,1,1,0,0,1,0,18096,17590,18325,20241,19644,34598,78,1305,2250,45,15311,2172,1
30000,1,1,2,35,0,0,0,2,2,0,15632,17301,18305,18617,18178,18807,2232,1595,909,0,1000,524,1
50000,1,2,1,27,0,2,1,1,0,0,19622,19020,20843,19176,19492,20046,0,2391,324,1000,1255,686,1
140000,1,2,1,33,0,0,0,0,0,0,137377,137106,132378,105210,98867,96306,6015,4862,3765,3762,3757,3654,1
50000,1,2,1,52,0,0,0,0,0,0,42252,43345,42441,6834,8034,9267,1973,1441,360,1503,1556,952,1
180000,1,2,1,36,-1,-1,-1,0,-1,-1,1260,508,2732,2932,1030,1313,508,2732,1008,1387,1313,1193,1
20000,1,2,1,51,0,1,0,0,0,-2,20808,20227,20148,19847,0,0,96,1176,389,0,0,0,1
60000,1,2,1,25,1,2,2,1,0,0,58774,61009,59715,58623,37219,34171,4112,553,704,1435,1282,1859,1
20000,1,1,2,23,2,2,2,0,0,0,19977,20287,19402,18939,17799,15304,917,0,607,663,581,161,1
500000,1,1,1,40,-1,-1,0,-1,-1,-1,755,2894,3229,1099,2524,6619,2759,482,1103,2529,6633,382,1
40000,2,2,1,35,1,2,2,2,2,0,24924,25751,25674,27413,27020,27157,1534,626,2273,348,717,2365,1
81335,2,2,1,34,2,2,0,0,0,0,79622,73332,58917,56446,53535,49403,7,2173,2872,3171,1737,2011,1
50000,2,2,1,49,0,0,0,0,0,0,26405,26719,27381,27406,27471,27839,1731,1761,1097,1000,1285,877,1
200000,2,2,1,35,-1,0,-1,0,-1,-1,488,4383,5051,1844,1758,0,4362,5051,0,1758,0,575,1
100000,1,1,2,26,2,2,2,1,1,2,30361,36486,35631,37594,38428,37819,6985,0,3320,1721,140,1600,1
120000,1,1,2,28,-1,-1,-1,-1,-1,-1,3695,3373,2186,1639,3183,6984,3373,2186,1639,3183,6984,2871,1
30000,1,2,1,35,2,3,2,2,2,4,25336,24864,24487,24574,28392,27704,215,307,785,4279,341,0,1
430248,1,2,1,32,1,-1,-1,-1,-1,-1,0,2466,44,0,55,4,2466,47,0,55,4,39,1
50000,1,2,2,29,1,2,2,2,2,2,33876,34876,34175,36402,37004,36963,1853,138,3107,1500,691,1616,1
300000,1,1,1,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
30000,2,1,1,44,1,2,2,2,2,1,23190,22525,26787,26094,27332,26787,0,4953,32,2019,31,2335,1
30000,1,2,1,28,-1,0,0,1,0,0,728,197,-160,1215,984,594,0,140,1516,140,249,290,1
30000,1,3,1,45,-1,-1,0,-1,-1,0,2090,2268,1376,1538,1699,838,14723,0,950,950,0,903,1
300000,2,2,2,45,1,2,1,-1,0,-1,-15,626,306,849,825,2248,642,0,863,2,2255,0,1
20000,1,2,1,44,1,2,2,1,1,0,9079,10159,10407,11919,11923,12231,1381,556,2000,381,556,2436,1
60000,1,1,2,27,0,-1,-1,-1,-1,-1,-59,-339,266,-13,166,-130,37,922,37,497,37,922,1
116111,1,1,2,34,0,0,0,0,0,0,116868,103315,135872,83874,71850,60893,2052,4022,4833,2772,3416,1333,1
180000,1,2,1,28,0,0,0,0,0,0,180788,175916,176794,172490,168946,171680,6606,7739,6204,6418,12967,32,1
240000,2,1,1,34,-1,2,-1,-1,-1,-1,570,285,285,285,285,384,0,285,285,285,384,416,1
340000,2,1,1,32,-1,-1,-1,-1,-1,-1,42,40,2574,2546,41,0,40,5055,65,0,0,0,1
30000,2,2,1,35,0,0,0,0,0,0,25656,26464,27516,28517,29312,30138,1549,1549,1549,1319,1319,1460,1
200000,1,1,1,39,-1,-1,-1,-1,-1,-1,309,309,309,309,401,309,309,309,309,401,309,309,1
50000,1,2,1,36,1,1,2,0,0,0,1841,3483,3431,3520,1889,2163,1994,350,299,437,486,485,1
102398,1,2,2,26,2,0,0,0,0,0,107325,109351,96522,74566,72765,70964,4116,3379,2759,2509,2644,2657,1
110000,1,1,2,30,2,2,3,3,3,2,556,556,556,556,343,193,0,0,0,0,0,738,1
20000,2,1,1,45,0,0,0,3,2,1,14405,15720,20205,19590,19060,18434,1650,4849,0,201,210,2699,1
30000,1,1,1,35,1,1,1,1,1,1,19907,19960,20859,21161,20755,22180,1464,1461,940,165,1952,1173,1
138886,2,2,1,28,2,0,0,0,0,0,135826,136117,138045,137407,139012,138929,4576,7580,5000,5916,5110,4818,1
20000,1,2,1,43,1,0,0,0,0,0,18243,19100,19608,20002,19678,19638,1778,1212,1122,770,777,752,1
10000,1,2,1,34,1,2,2,2,1,1,3968,5710,5590,6036,5972,7176,1901,120,598,120,1310,114,1
20000,1,1,1,36,0,0,0,0,0,0,18674,16824,16469,16616,17992,18152,1068,2397,1279,2162,892,1630,1
215284,1,2,2,32,1,1,1,1,0,0,180856,177607,186379,172825,170978,171024,1553,12503,1855,7006,9237,10563,1
70000,1,2,1,43,2,2,2,2,2,2,43567,44665,45535,45370,47272,48204,2100,1891,873,2872,1854,1954,1
50000,1,2,1,45,2,1,1,0,0,0,39776,42323,35893,34034,16549,16840,3359,304,1426,830,777,937,1
260000,1,1,1,33,0,-1,-1,-1,-1,0,1114,1183,1114,1249,1414,1124,1183,1114,1249,1414,1114,1124,1
157644,1,1,1,38,0,0,0,2,2,0,34636,35390,37554,38683,37764,39358,1629,2815,1972,0,2323,2868,1
20000,1,2,2,22,1,3,2,1,0,0,8069,8198,7925,8097,8589,10090,402,0,402,628,1741,167,1
20000,1,2,1,48,1,3,2,2,2,2,17187,16626,16295,17599,17773,17347,0,226,1876,753,0,1336,1
20000,1,3,1,43,0,0,0,0,0,0,15918,16927,17983,18969,19349,19895,1279,1335,1321,701,892,430,1
90000,2,1,2,32,2,2,2,1,0,0,29150,30191,30405,30013,31304,32273,1813,989,399,1784,1530,2134,1
243875,2,2,1,28,0,0,0,0,0,0,138617,136639,135364,111784,103844,101119,5383,5706,4177,3224,4195,3941,1
20000,1,2,1,22,2,2,2,1,1,1,20439,20564,20478,19415,20539,20902,1601,899,0,1799,850,0,1
50000,1,1,1,25,1,1,1,0,0,0,41507,46316,41326,30769,35372,35425,11509,549,1363,2036,1221,1625,1
102152,2,2,2,28,1,1,0,0,0,0,103956,96676,107418,70805,70325,70393,733,3588,2600,2975,2837,2892,1
20000,1,2,1,30,1,2,1,0,0,0,19632,19271,19752,20089,19358,19343,652,1103,1000,1219,853,999,1
100000,2,1,1,29,0,0,0,0,0,2,95842,96997,98037,98880,102262,96248,3861,3786,3597,6449,1,4213,1
230000,1,1,1,29,-1,-1,-1,-1,0,0,458,496,1246,14532,13083,9068,496,1246,14532,411,1252,944,1
20000,2,2,1,50,0,0,1,2,3,3,6902,8964,10831,12347,13525,14464,2191,2143,2000,1680,1680,2415,1
20000,1,2,1,26,2,2,2,3,3,3,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,1
80000,1,1,2,37,0,0,0,0,0,0,49838,50641,52311,53472,54090,55823,1697,2605,2115,1697,2651,2651,1
20000,1,2,1,36,3,2,1,1,1,1,17861,17292,17081,18139,17866,19113,0,299,1341,161,1545,207,1
200000,2,2,1,45,-1,-1,2,1,-1,-1,-892,2171,2335,2936,13659,11516,3391,1284,1690,13894,11572,7568,1
140000,1,1,2,28,0,0,0,0,0,0,138433,140238,140478,101789,50925,50560,5568,5633,2801,34347,1106,693,1
300000,2,2,1,29,0,-1,-1,-1,0,-1,335,335,335,475,460,390,335,335,475,390,390,411,1
30000,1,2,2,40,0,0,0,0,0,0,27523,27223,28647,26177,25657,220,1844,2539,1429,39,220,441,1
54558,1,2,1,40,1,0,0,0,0,0,22371,22983,20647,17044,15780,14074,1495,1731,934,772,326,1925,1
80000,2,1,2,27,0,0,0,0,0,0,2666,7255,9443,9689,10459,10608,5260,2601,1107,1184,1186,634,1
160000,1,2,1,32,0,1,0,0,0,0,5524,4040,3658,3803,2544,2283,1,1094,1500,0,1000,0,1
50000,1,2,1,42,0,0,0,0,0,0,48763,49816,47074,19321,19132,19819,2338,1355,731,745,1034,739,1
180000,1,1,1,38,0,0,2,1,1,1,49883,51108,51128,51476,51925,52329,3527,1246,2000,2000,2000,2439,1
90000,2,2,1,53,2,1,2,2,2,0,86292,85513,90541,91724,87550,85866,1663,7420,3587,0,3429,3367,1
330000,1,1,1,41,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
20000,1,2,1,34,0,0,0,0,0,0,18339,19174,19964,18163,408,0,1545,1528,1481,0,0,0,1
70000,2,1,1,40,1,2,2,0,0,2,18960,20257,20079,20368,22670,22688,1906,434,923,2650,527,962,1
200000,1,1,1,43,-1,1,1,-1,-1,1,3211,3326,1041,1220,2433,1558,2282,0,1220,2433,515,914,1
20000,2,2,1,25,1,2,0,0,0,0,12344,12144,13349,13872,14256,14471,297,1449,1049,614,465,3748,1
80000,2,3,1,40,1,0,0,0,0,0,14897,11950,10223,6570,4705,5695,1924,1399,893,682,1225,1357,1
180000,1,2,1,35,-1,-1,-1,0,-1,-1,1478,722,2702,2644,1076,1316,722,2702,1028,1375,1316,1393,1
30000,1,2,1,51,0,0,0,0,0,2,14539,15510,16550,17817,19232,18784,1519,1596,1600,1768,0,1519,1
30000,2,1,1,33,1,0,0,2,0,0,14635,14005,15622,15067,15582,16820,6238,2012,0,746,1477,580,1
170714,1,2,2,30,0,0,0,0,0,0,117354,117894,119016,120100,122173,123280,4329,4421,4493,4731,4179,5000,1
400000,1,1,2,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
80000,2,2,1,56,0,-1,-1,-1,-1,-1,242,567,608,499,1330,1341,568,609,502,1333,1348,2972,1
160000,1,1,1,41,0,0,-1,0,0,0,2311,2331,12355,5325,4383,7096,2081,13946,1638,2128,5376,1180,1
50000,1,2,1,39,2,0,0,0,0,0,48458,31873,18758,14400,16264,16542,911,1232,773,2211,697,739,1
30000,1,2,2,26,2,2,2,3,3,3,1420,1420,1420,1420,1420,1420,0,0,0,0,0,0,1
160000,2,1,2,27,-1,-1,-1,-1,-1,-1,798,3286,5091,3453,5603,2867,3189,4955,3276,5358,2752,2304,1
89010,2,2,1,30,2,0,0,0,2,0,63881,65225,66634,70439,69435,70644,2430,2549,4977,296,2372,3207,1
130000,1,3,2,54,0,0,0,0,0,0,115559,74660,69899,43514,41784,37556,3480,2957,2478,2239,1546,2000,1
360000,1,2,1,31,-2,1,0,-1,-1,-1,9161,5518,4449,2179,734,233,5533,1227,2192,736,234,41,1
294294,1,1,2,33,0,1,0,2,2,2,5851,6287,6979,8200,8517,9511,684,855,1429,513,1288,456,1
300000,1,1,1,38,0,-2,-2,-1,0,-1,0,0,0,952,848,371,0,0,952,371,371,514,1
200000,2,2,1,44,1,-2,-2,-2,-2,-1,0,0,0,0,0,196,0,0,0,0,196,0,1
220000,1,1,1,38,0,-2,-2,-2,-2,-2,-27,-27,-27,-27,-27,-84,0,0,0,0,0,0,1
140000,1,1,1,32,1,1,1,1,0,0,31234,31191,33521,34047,35073,37580,691,2877,1295,1809,3047,565,1
171565,1,1,2,28,0,0,0,0,0,0,5547,1320,11166,10722,13105,819,1143,10319,37,2609,26,9,1
20000,1,1,2,27,1,2,0,2,2,2,4667,3021,3395,2943,2038,2296,0,616,61,1117,616,0,1
110000,1,2,1,44,2,2,2,2,2,2,56535,56766,58932,59835,60773,62037,1737,3695,2465,2366,2399,2366,1
52666,1,2,1,51,0,0,1,0,0,0,22240,22805,17642,11617,15342,10406,7337,1889,1166,8905,3189,1934,1
230000,1,2,1,31,0,0,0,0,0,0,1338,2573,4825,5617,7145,7596,1660,2299,1429,2484,1072,2124,1
50000,1,2,1,27,0,0,0,0,0,0,49568,46676,47059,48182,49727,2726,2214,1505,2767,4448,132,167,1
300000,2,1,1,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
110000,1,1,1,32,1,1,1,1,1,1,96534,98864,99954,100823,101832,100412,5111,3711,3613,3932,395,9793,1
30000,2,2,2,33,0,0,2,0,0,2,22704,25266,24575,25364,26432,26021,2986,0,1346,1349,0,648,1
130000,1,1,2,30,1,1,1,1,1,0,127433,130197,129626,130492,127260,128469,6824,4862,5000,2113,5052,4539,1
490000,1,1,1,42,1,-1,-1,-1,0,-1,3944,3072,4,0,2229,3043,3072,4,0,2229,3043,3149,1
200000,2,2,2,28,2,2,1,0,2,1,64565,62990,64902,67846,66690,66928,0,3562,4137,0,4828,324,1
60000,1,1,1,25,2,2,2,2,3,2,38174,39269,38342,43264,42121,41240,2000,0,5870,88,88,1331,1
450000,1,1,1,34,-1,-2,-2,-2,-2,-2,-8,1644,0,0,0,0,1652,0,0,0,0,0,1
300000,2,1,1,27,0,0,0,0,0,0,10782,9257,2825,9713,7005,7005,8816,2384,9272,0,0,827,1
30000,1,2,1,36,0,0,0,0,0,0,14713,14906,15048,15782,16138,613,1481,994,1297,1051,0,0,1
120000,2,1,1,42,-1,0,-1,-1,0,-1,659,819,1782,2043,716,789,801,1784,2043,552,789,1258,1
140000,1,1,1,43,1,1,2,2,2,2,107492,108240,117840,116907,117233,119353,3188,12961,2467,2400,4436,4216,1
70000,2,2,2,35,-1,1,1,1,1,1,1209,2322,2167,4239,3163,4122,2020,55,3894,16,1936,21,1
10000,1,2,1,28,3,3,2,1,2,1,3541,4091,3882,4686,4583,4435,761,0,1000,776,57,366,1
85743,2,2,1,39,2,0,0,0,2,0,63922,65269,66660,69738,69562,69991,2636,2712,4441,1276,1621,3893,1
90000,2,1,2,27,0,0,1,2,1,1,88122,87748,88985,90988,89619,91137,5555,5809,4967,497,6772,0,1
98022,1,1,1,37,2,2,0,0,1,0,95843,94207,94783,64527,61007,61903,790,2759,4192,410,2400,2234,1
